country iso3,country name,category breakdown,indicator,technology or sector,year,value,unit,number of observations
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2017,0,Percentage,5.66666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2018,0,Percentage,7
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2019,0,Percentage,9.25
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2020,0,Percentage,9.5357141494751
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy efficiency,2021,0,Percentage,9.86904716491699
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy storage and batteries,2017,0,Percentage,0.400000005960464
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy storage and batteries,2018,0,Percentage,0.400000005960464
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy storage and batteries,2019,0,Percentage,0.400000005960464
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy storage and batteries,2020,0,Percentage,0.54285717010498
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Energy storage and batteries,2021,0,Percentage,0.54285717010498
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2015,10.5726871490479,Percentage,18.9166660308838
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2016,9.05660343170166,Percentage,22.0833339691162
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2017,8.30449867248535,Percentage,24.0833339691162
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2018,8.02675628662109,Percentage,24.9166660308838
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2019,7.86885261535645,Percentage,25.4166660308838
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2020,7.86885261535645,Percentage,25.4166660308838
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Fossil fuels,2021,7.81758975982666,Percentage,25.5833339691162
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2015,16.6666660308838,Percentage,4
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2016,16,Percentage,4.16666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2017,11.764705657959,Percentage,5.66666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2018,10,Percentage,6.66666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2019,10,Percentage,6.66666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2020,10,Percentage,6.66666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Grid,2021,9.7560977935791,Percentage,6.83333349227905
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Non-clean energy,2021,5.45454549789429,Percentage,55
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Non-energy,2021,1.40306127071381,Percentage,3136
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2015,1.95121955871582,Percentage,17.0833339691162
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2016,1.74672484397888,Percentage,19.0833339691162
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2017,1.57232701778412,Percentage,21.2000007629395
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2018,1.2886598110199,Percentage,25.8666667938232
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2019,1.22925627231598,Percentage,27.1166667938232
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2020,1.20804214477539,Percentage,27.5928573608398
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other energy,2021,1.16579234600067,Percentage,28.5928573608398
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2015,0,Percentage,11.3333330154419
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2016,0,Percentage,13
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2017,0,Percentage,15.6166667938232
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2018,0,Percentage,18.4500007629395
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2019,0,Percentage,21.2000007629395
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2020,0,Percentage,21.8190479278564
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Other renewables,2021,0,Percentage,22.6523818969727
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2015,0,Percentage,3.58333325386047
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2016,0,Percentage,5.25
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2017,0,Percentage,7.36666679382324
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2018,0,Percentage,8.69999980926514
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2019,0,Percentage,9.94999980926514
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2020,0,Percentage,10.4261903762817
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of acquisition,Solar,2021,0,Percentage,10.9261903762817
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2015,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2016,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2017,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2018,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2019,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2020,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Bioenergy,2021,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Clean energy,2021,0,Percentage,58
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2015,0,Percentage,1
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2016,0,Percentage,2
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2017,0,Percentage,2
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2018,0,Percentage,2
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2019,0,Percentage,2
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2020,0,Percentage,2
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Electric mobility,2021,0,Percentage,2
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy,2021,0.884955763816834,Percentage,113
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and digital,2021,0,Percentage,33
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy and non-digital,2021,1.25,Percentage,80
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2015,0,Percentage,5.08333349227905
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2016,0,Percentage,5.41666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2017,0,Percentage,5.66666650772095
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2018,0,Percentage,7
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2019,0,Percentage,9.25
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2020,0,Percentage,9.5357141494751
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy efficiency,2021,0,Percentage,9.86904716491699
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy storage and batteries,2017,0,Percentage,0.400000005960464
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy storage and batteries,2018,0,Percentage,0.400000005960464
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy storage and batteries,2019,0,Percentage,0.400000005960464
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy storage and batteries,2020,0,Percentage,0.54285717010498
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Energy storage and batteries,2021,0,Percentage,0.54285717010498
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2015,2.64317178726196,Percentage,18.9166660308838
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2016,2.26415085792542,Percentage,22.0833339691162
NGA,nigeria,"Probability of success, acquisition, IPO",Probability of Ipo,Fossil fuels,2017,2.07612466812134,Percentage,24.0833339691162
